name,cls,file,line,refs
cmd_sensorlog,,ho/System_SensorLogging.cpp,595,7
getDeviceEncryptionKey,,ho/System_Settings.cpp,272,7
getUserSettingsPath,,ho/System_Settings.cpp,2447,7
systemPageHasNTP,,ho/System_SetupWizard.cpp,244,7
systemPageHasLED,,ho/System_SetupWizard.cpp,256,7
systemPageHasDeviceName,,ho/System_SetupWizard.cpp,261,7
verifyUserPassword,,ho/System_User.cpp,606,7
writeTextAtomic,,ho/System_Utils.cpp,815,7
parseBoolArg,,ho/System_Utils.h,198,7
connectToBestWiFiNetwork,,ho/System_WiFi.cpp,245,7
buildAllSessionsJson,,ho/WebServer_Server.cpp,652,7
sseDequeueNotice,,ho/WebServer_Server.cpp,4625,7
inputStartInternal,,ho/i2csensor_ano_encoder.cpp,206,7
bcdToDec,,ho/i2csensor_ds3231.cpp,61,7
decToBcd,,ho/i2csensor_ds3231.cpp,65,7
rtcReadTemperature,,ho/i2csensor_ds3231.cpp,142,7
rtcDateTimeToString,,ho/i2csensor_ds3231.cpp,317,7
rtcBuildDataJSON,,ho/i2csensor_ds3231.cpp,385,7
inputStartInternal,,ho/i2csensor_seesaw.cpp,108,7
readInt16,,ho/i2csensor_sths34pf80.cpp,161,7
appendSeparator,CompactJson,ho/BLE_Events.cpp,56,8
bleHasAuthenticatedSession,,ho/Bluetooth.cpp,159,8
initBluetooth,,ho/Bluetooth.cpp,815,8
stopBLEAdvertising,,ho/Bluetooth.cpp,1097,8
bleIsStreamEnabled,,ho/Bluetooth.cpp,2238,8
g2RingDump,,ho/G2_Glasses.cpp,364,8
g2MicSetAfeFeedActive,,ho/G2_Glasses.cpp,1485,8
peekVarint,,ho/G2_Glasses.cpp,1953,8
getG2StateString,,ho/G2_Glasses.cpp,6851,8
armRebuildSlot,,ho/G2_Glasses.cpp,7019,8
waitRebuildAck,,ho/G2_Glasses.cpp,7031,8
g2LensSetHijackActive,,ho/G2_Glasses.cpp,10224,8
g2LensClearOverlay,,ho/G2_Glasses.cpp,10265,8
currentPhase,,ho/G2_Page_ESPNow.cpp,97,8
showBroadcastMenu,,ho/G2_Page_ESPNow.cpp,469,8
renderCurrentJsonPage,,ho/G2_Page_Files.cpp,402,8
showSensorDetail,,ho/G2_Page_Sensors.cpp,580,8
g2ReshowSensorsDetail,,ho/G2_Page_Sensors.cpp,1160,8
renderCurrentJsonPage,,ho/G2_Page_Settings.cpp,381,8
buildRootRows,,ho/G2_Page_TestSuite.cpp,722,8
g2RingInit,,ho/G2_Ring.cpp,894,8
g2RingIsConnected,,ho/G2_Ring.cpp,993,8
fastSin,,ho/OLED_Mode_Animations.cpp,28,8
extractLong,,ho/OLED_Mode_Automations.cpp,74,8
drawWizardFooter,,ho/OLED_SetupWizard.cpp,63,8
shouldBlockForDisplayAuth,,ho/OLED_Utils.cpp,23,8
shouldBlockForDisplayAuth,,ho/OLED_Utils.cpp,2580,8
executeOLEDCommandWithResult,,ho/OLED_Utils.cpp,2638,8
getOLEDModeName,,ho/OLED_Utils.cpp,3927,8
resetOLEDMenu,,ho/OLED_Utils.cpp,5253,8
tryAutoStartInputForMenu,,ho/OLED_Utils.cpp,6059,8
peerMacBytes,,ho/System_BondedPeer.cpp,78,8
initCamera,,ho/System_Camera_DVP.cpp,168,8
buildCameraStatusJson,,ho/System_Camera_DVP.cpp,866,8
findCommand,,ho/System_Command.cpp,86,8
argBool,CommandArgs,ho/System_Command.cpp,410,8
isBondSessionTokenValid,,ho/System_ESPNow.cpp,817,8
noteMeshPeerRxActivity,,ho/System_ESPNow.cpp,7333,8
resetBondSync,,ho/System_ESPNow.cpp,12719,8
findOrCreatePeerHistory,,ho/System_ESPNow.cpp,14164,8
reset,,ho/System_ESPNow.h,289,8
reset,,ho/System_ESPNow.h,633,8
fsListInit,,ho/System_ESPNow_FsList.cpp,124,8
voiceStateToString,,ho/System_ESPSR.cpp,808,8
buildSensorStatusJson,,ho/System_I2C.cpp,2308,8
transaction,I2CDevice,ho/System_I2C_Manager.h,407,8
getActiveCount,WaypointManager,ho/System_Maps.cpp,2402,8
applyMicAudioProcessing,,ho/System_Microphone.cpp,112,8
runLEDEffect,,ho/System_NeoPixel.cpp,257,8
applySettings,,ho/System_Settings.cpp,593,8
buildSettingsJsonDoc,,ho/System_Settings.cpp,909,8
sessionStampNow,,ho/System_User.cpp,78,8
isWizardCancelRequested,,ho/System_Utils.cpp,709,8
logCommandExecution,,ho/System_Utils.cpp,880,8
redactCmdForAudit,,ho/System_Utils.cpp,1132,8
setupNTP,,ho/System_Utils.cpp,2134,8
drawIcon,,ho/System_Utils.cpp,4118,8
macToDisplay,,ho/System_Utils.h,389,8
wifiStatusToString,,ho/System_WiFi.cpp,488,8
loadIpBans,,ho/WebServer_Server.cpp,863,8
enqueueTargetedRevokeForSessionIdx,,ho/WebServer_Server.cpp,1044,8
sseEnqueueNotice,,ho/WebServer_Server.cpp,4602,8
appendDirect,WebMirrorBuf,ho/WebServer_Utils.cpp,102,8
streamChunk,,ho/WebServer_Utils.cpp,444,8
streamChunk,,ho/WebServer_Utils.cpp,448,8
rtcReadDateTime,,ho/i2csensor_ds3231.cpp,104,8
fmRadioInit,,ho/i2csensor_rda5807.cpp,128,8
fmRadioBuildDataJSON,,ho/i2csensor_rda5807.cpp,715,8
presenceBuildDataJSON,,ho/i2csensor_sths34pf80.cpp,478,8
appendString,CompactJson,ho/BLE_Events.cpp,61,9
blePushEvent,,ho/BLE_Events.cpp,185,9
deinitBluetooth,,ho/Bluetooth.cpp,1022,9
blePushEvent,,ho/Bluetooth.cpp,2189,9
deinitG2Client,,ho/G2_Glasses.cpp,6387,9
g2StopLiveTextPage,,ho/G2_Glasses.cpp,10121,9
g2ShowEvenAIReplyDirect,,ho/G2_Glasses.cpp,10858,9
g2ShowEvenAIReplyDirect,,ho/G2_Glasses.cpp,10878,9
probePrepImageCreateAck,,ho/G2_Glasses.cpp,12444,9
probeWaitImageCreateAck,,ho/G2_Glasses.cpp,12491,9
g2BumpMenuGen,,ho/G2_HijackCmd.cpp,54,9
showPeersMenu,,ho/G2_Page_ESPNow.cpp,337,9
oledEspNowInit,,ho/OLED_ESPNow.cpp,82,9
getOLEDWiFiSelection,,ho/OLED_FirstTimeSetup.cpp,343,9
goBackToMainMenu,,ho/OLED_Mode_Map.cpp,1281,9
setQuickStatus,,ho/OLED_SettingsEditor.cpp,772,9
drawWizardHeader,,ho/OLED_SetupWizard.cpp,40,9
getLineCount,OLEDConsoleBuffer,ho/OLED_Utils.cpp,2209,9
executeConditionalCommand,,ho/System_Automation.cpp,3016,9
notifyAutomationScheduler,,ho/System_Automation.cpp,3353,9
bleScRequired,,ho/System_BleSecureChannel.cpp,184,9
renderHelpModuleByName,,ho/System_CLI.cpp,451,9
put16,,ho/System_Camera_Video.cpp,95,9
isValidEpoch,,ho/System_Clock.cpp,24,9
findOrCreateTopoStream,,ho/System_ESPNow.cpp,6764,9
getCapabilityListLong,,ho/System_ESPNow.h,483,9
getEspNowModeString,,ho/System_ESPNow.h,1135,9
espnowIdentityGet,,ho/System_ESPNow_Identity.cpp,270,9
stringToSensorType,,ho/System_ESPNow_Sensors.cpp,201,9
loadCategories,,ho/System_ESPSR.cpp,489,9
navigate,FileManager,ho/System_FileManager.cpp,35,9
i2cShouldAutoDisable,,ho/System_I2C.h,360,9
isDegraded,I2CDevice,ho/System_I2C_Manager.cpp,774,9
isBusInitialized,,ho/System_I2C_Manager.h,278,9
findEmbeddedIcon,,ho/System_Icons.cpp,7627,9
findEmbeddedIcon,,ho/System_Icons.cpp,7648,9
getCaptureFolder,ImageManager,ho/System_ImageManager.cpp,87,9
unloadMap,MapCore,ho/System_Maps.cpp,728,9
getName,MapCore,ho/System_Maps.cpp,788,9
psramBypassGlobal,,ho/System_MemUtil.h,109,9
imuUpdateActions,,ho/System_SensorStubs.cpp,57,9
saveUserSettings,,ho/System_Settings.cpp,2480,9
wizardModeApply,,ho/System_SetupWizard.cpp,607,9
imuBuildDataJSON,,ho/i2csensor_bno055.cpp,586,9
imuUpdateActions,,ho/i2csensor_bno055.cpp,642,9
hasGPSFix,,ho/i2csensor_pa1010d.cpp,479,9
tofBuildDataJSON,,ho/i2csensor_vl53l4cx.cpp,520,9
findEmbeddedIcon,,ho/icons_embedded.cpp,6304,9
bleParseUuid128,,ho/BLE_IDF.cpp,125,10
bleRawNotify,,ho/Bluetooth.cpp,1156,10
getBLEStateString,,ho/Bluetooth.cpp,1324,10
bleSubsystemActive,,ho/Bluetooth.cpp,1915,10
initG2Client,,ho/G2_Glasses.cpp,6264,10
g2StopLiveListPage,,ho/G2_Glasses.cpp,9447,10
g2LensGetState,,ho/G2_Glasses.cpp,10169,10
g2LensClearContainer,,ho/G2_Glasses.cpp,10250,10
g2ShowEvenAIReply,,ho/G2_Glasses.cpp,10774,10
g2ShowEvenAIReply,,ho/G2_Glasses.cpp,10807,10
applyByCmd,,ho/G2_Page_CameraSettings.cpp,210,10
showEspNowMenu,,ho/G2_Page_Network.cpp,412,10
g2ShowSensorsMenu,,ho/G2_Page_Sensors.cpp,526,10
displayUpdate,,ho/HAL_Display.cpp,158,10
getOrCreateSlot,,ho/System_AuthIdentity.cpp,61,10
sanitizeAutomationsJson,,ho/System_Automation.cpp,330,10
computeNextRunTime,,ho/System_Automation.cpp,2443,10
fail,,ho/System_BondedPeer.cpp,37,10
exitToNormalBanner,,ho/System_CLI.cpp,309,10
stopCamera,,ho/System_Camera_DVP.cpp,639,10
drainDebugRing,,ho/System_Debug.cpp,567,10
saveMeshPeers,,ho/System_ESPNow.cpp,410,10
macToHexString,,ho/System_ESPNow.cpp,7242,10
isBondModeOnline,,ho/System_ESPNow.cpp,11655,10
implC,,ho/System_ESPNow_Files.cpp,57,10
espnowSessionOpenInitiate,,ho/System_ESPNow_Handlers_Crypto.cpp,945,10
loadDirectory,FileManager,ho/System_FileManager.cpp,381,10
isSensorAvailableForAutoStart,,ho/System_I2C.cpp,2874,10
queueHead,,ho/System_I2C_Manager.cpp,37,10
checkVec,,ho/System_LLM.cpp,251,10
llmIsReady,,ho/System_LLM.cpp,845,10
llmGetStatus,,ho/System_LLM.cpp,849,10
drainEngineLocked,,ho/System_LLMChat.cpp,167,10
sanitizeWaypointTextCopy,,ho/System_Maps.cpp,2082,10
haversineDistance,GPSTrackManager,ho/System_Maps.cpp,2502,10
clearTrack,GPSTrackManager,ho/System_Maps.cpp,2686,10
haversineDistance,LocationContextManager,ho/System_Maps.cpp,3586,10
psramAvailableRuntime,,ho/System_MemUtil.h,120,10
stopMicrophone,,ho/System_Microphone.cpp,529,10
getAudioLevel,,ho/System_Microphone.cpp,642,10
getOrCreateSlot,,ho/System_Notifications.cpp,79,10
loadUserSettings,,ho/System_Settings.cpp,2453,10
getTransportUser,,ho/System_User.cpp,522,10
submitCommandAsync,,ho/System_Utils.cpp,3890,10
upsertWiFiNetwork,,ho/System_WiFi.cpp,543,10
storeLogoutReason,,ho/WebServer_Server.cpp,679,10
noteOurShutdownSent,,ho/G2_Glasses.cpp,621,11
g2ProbeImageQ25SetPackPath,,ho/G2_Glasses.cpp,13665,11
setSub,,ho/G2_Page_ESPNow.cpp,52,11
showPeerDetail,,ho/G2_Page_ESPNow.cpp,415,11
showBluetoothMenu,,ho/G2_Page_Network.cpp,654,11
spawnImgProbeWorker,,ho/G2_Page_TestSuite.cpp,1027,11
readWizardJoystickNav,,ho/OLED_SetupWizard.cpp,467,11
oledDrawIcon,,ho/OLED_UI.cpp,63,11
oledDrawIcon,,ho/OLED_UI.cpp,98,11
oledKeyboardHandleInput,,ho/OLED_Utils.cpp,1526,11
streamDebugFlush,,ho/System_Debug.cpp,856,11
mnUpdateLocked,,ho/System_ESPSR.cpp,1487,11
getPermissions,,ho/System_Filesystem.cpp,1470,11
isAdminOnlyPath,,ho/System_Filesystem.cpp,1511,11
checkTaskStackSafety,,ho/System_I2C.h,213,11
saveWaypoints,WaypointManager,ho/System_Maps.cpp,2200,11
initMicrophone,,ho/System_Microphone.cpp,470,11
I2cLockGuard,I2cLockGuard,ho/System_Mutex.cpp,118,11
FileTransferGuard,FileTransferGuard,ho/System_Mutex.cpp,235,11
firmwareVersion,,ho/System_SelfDevice.cpp,76,11
subModeForPage,,ho/System_SetupWizardMode.cpp,151,11
getCommandModules,,ho/System_Utils.cpp,2507,11
runUnifiedSystemCommand,,ho/System_Utils.cpp,3969,11
startBLEAdvertising,,ho/Bluetooth.cpp,1075,12
osEventTypeName,,ho/G2_Glasses.cpp,3023,12
g2RegisterPage,,ho/G2_Glasses.cpp,3540,12
g2ShowEvenAIReplyNoAsk,,ho/G2_Glasses.cpp,10815,12
g2ShowEvenAIReplyNoAsk,,ho/G2_Glasses.cpp,10840,12
showMainMenu,,ho/G2_Page_ESPNow.cpp,295,12
oledToastShow,,ho/OLED_UI.cpp,152,12
systemLogAutoStart,,ho/System_Debug.cpp,3173,12
srSnipEndSession,,ho/System_ESPSR.cpp,1251,12
getWaypoint,WaypointManager,ho/System_Maps.cpp,2396,12
encryptString,,ho/System_Settings.cpp,343,12
decryptString,,ho/System_Settings.cpp,428,12
hashUserPassword,,ho/System_User.cpp,569,12
resolvePendingUserCreationTimes,,ho/System_User.cpp,2861,12
jsonEscape,,ho/System_Utils.cpp,624,12
executeCommand,,ho/System_Utils.cpp,3485,12
macToPathToken,,ho/System_Utils.h,402,12
rename,,ho/System_VFS.cpp,434,12
sseWrite,,ho/WebServer_Events.cpp,19,12
findSessionIndexBySID,,ho/WebServer_Server.cpp,185,12
isG2ClientInitialized,,ho/G2_Glasses.cpp,6403,13
buildRows,,ho/G2_Page_Files.cpp,158,13
oledContentPrint,,ho/OLED_Utils.cpp,772,13
oledKeyboardIsCancelled,,ho/OLED_Utils.cpp,1787,13
updateOLEDDisplay,,ho/OLED_Utils.cpp,3196,13
batteryLogEvent,,ho/System_Battery.cpp,670,13
cliCurrentMode,,ho/System_CLIMode.cpp,65,13
captureFrame,,ho/System_Camera_DVP.cpp,668,13
ageMs,,ho/System_Clock.h,71,13
broadcastOutputCore_Routed,,ho/System_Debug.cpp,753,13
sendFileToMac,,ho/System_ESPNow.cpp,11473,13
sendFileToMac,,ho/System_ESPNow.h,1428,13
ScopedLock,,ho/System_ESPNow_FsList.cpp,113,13
getLabelForIndex,,ho/System_EdgeImpulse.cpp,137,13
setDeviceBusAndReport,,ho/System_I2C.cpp,726,13
lockThermalCache,,ho/System_I2C.cpp,907,13
ChatLock,,ho/System_LLMChat.cpp,63,13
linear,,ho/System_LLM_Kernels.h,105,13
drawOverlayText,OLEDMapRenderer,ho/System_Maps.cpp,1766,13
isHeldByCurrentTask,,ho/System_Mutex.cpp,58,13
MeshRetryGuard,MeshRetryGuard,ho/System_Mutex.cpp,214,13
uptimeSeconds,,ho/System_SelfDevice.cpp,14,13
sessionIdleExpired,,ho/System_User.cpp,98,13
sessionIdleExpired,,ho/System_User.cpp,106,13
sessionIdleExpired,,ho/System_User.h,255,13
submitAndExecuteSync,,ho/System_Utils.cpp,3779,13
getStorageType,,ho/System_VFS.cpp,300,13
saveWiFiNetworks,,ho/System_WiFi.cpp,592,13
hijackFsmDispatch,,ho/G2_HijackFsm.cpp,325,14
getTimestamp,OLEDConsoleBuffer,ho/OLED_Utils.cpp,2233,14
oledMarkDirtyUntil,,ho/OLED_Utils.cpp,2685,14
isMeshPeerAlive,,ho/System_ESPNow.cpp,7364,14
mnCommandsReady,,ho/System_ESPSR.cpp,1475,14
isFeatureEnabled,,ho/System_FeatureRegistry.cpp,397,14
formatPath,,ho/System_FileManager.cpp,555,14
checkMemoryAvailable,,ho/System_MemoryMonitor.cpp,95,14
TopoStreamsGuard,TopoStreamsGuard,ho/System_Mutex.cpp,256,14
notifySensorStarted,,ho/System_Notifications.cpp,428,14
pollPause,,ho/System_PollPause.cpp,32,14
pollPaused,,ho/System_PollPause.cpp,48,14
sensorLogAutoStart,,ho/System_SensorLogging.cpp,1057,14
getUserIdByUsername,,ho/System_User.cpp,1001,14
sortWiFiByPriority,,ho/System_WiFi.cpp,528,14
isBLERunning,,ho/Bluetooth.cpp,1307,15
setNetSub,,ho/G2_Page_Network.cpp,70,15
oledKeyboardDisplay,,ho/OLED_Utils.cpp,1343,15
oledKeyboardIsCompleted,,ho/OLED_Utils.cpp,1783,15
unlockCameraMutex,,ho/System_Camera_DVP.cpp,47,15
v4_send_command_response,,ho/System_ESPNow.cpp,2554,15
getMeshPeerHealth,,ho/System_ESPNow.cpp,7274,15
broadcastSensorStatus,,ho/System_ESPNow_Sensors.cpp,273,15
requireQuotedToken,,ho/System_Filesystem.cpp,1305,15
llmPsramFree,,ho/System_LLM.cpp,197,15
llmValidationErr,,ho/System_LLM_Model.cpp,31,15
setLEDColor,,ho/System_NeoPixel.cpp,162,15
isTransportAuthenticated,,ho/System_User.cpp,496,15
isValidUser,,ho/System_User.cpp,971,15
makeWebAuthCtx,,ho/WebServer_Server.h,233,15
g2PushStatusEvent,,ho/G2_Glasses.cpp,10469,16
oledScrollClearKeepSelection,,ho/OLED_Utils.cpp,915,16
sessionClear,,ho/System_ESPNow_Sessions.cpp,96,16
handleDeviceStopped,,ho/System_I2C.cpp,2216,16
I2sMicLockGuard,I2sMicLockGuard,ho/System_Mutex.cpp,134,16
JsonBufferGuard,JsonBufferGuard,ho/System_Mutex.cpp,193,16
tgRequireAuth,,ho/System_User.cpp,159,16
tgRequireAuth,,ho/System_User.cpp,225,16
extractFormField,,ho/System_Utils.cpp,604,16
getTimestampPrefixMsCached,,ho/System_Utils.cpp,744,16
submitDeferredToCmdExec,,ho/System_Utils.cpp,3937,16
isAuthed,,ho/WebServer_Server.cpp,509,16
g2RedrawHijackMainMenu,,ho/G2_Glasses.cpp,4388,17
probeHoldUntilTapOrTimeout,,ho/G2_Glasses.cpp,12730,17
showWiFiMenu,,ho/G2_Page_Network.cpp,197,17
oledKeyboardGetText,,ho/OLED_Utils.cpp,1769,17
lockMN,,ho/System_ESPSR.cpp,1465,17
getDevice,I2CDeviceManager,ho/System_I2C_Manager.cpp,140,17
getWire,,ho/System_I2C_Manager.h,275,17
forward,,ho/System_LLM.cpp,282,17
normalize,,ho/System_VFS.cpp,306,17
getCookieSID,,ho/WebServer_Utils.cpp,260,17
sendBLEResponseToConn,,ho/Bluetooth.cpp,1220,18
g2FsmHijackActive,,ho/G2_Glasses.cpp,560,18
isG2Connected,,ho/G2_Glasses.cpp,6768,18
g2ShowFilesMenu,,ho/G2_Page_Files.cpp,610,18
oledScrollClampSelection,,ho/OLED_Utils.cpp,924,18
oledScrollHandleNav,,ho/OLED_Utils.cpp,1012,18
oledKeyboardIsActive,,ho/OLED_Utils.cpp,1773,18
writeAutomationsJsonAtomic,,ho/System_Automation.cpp,478,18
fourcc,,ho/System_Camera_Video.cpp,99,18
g2PbWriteString,,ho/System_G2_Protocol.cpp,114,18
llmPsramAlloc,,ho/System_LLM.cpp,189,18
OLEDMapRenderer,OLEDMapRenderer,ho/System_Maps.cpp,1605,18
urlDecode,,ho/System_Utils.cpp,575,18
appendAutoLogEntry,,ho/System_Utils.cpp,990,18
renameGuarded,,ho/System_VFS.cpp,824,18
isBLEConnected,,ho/Bluetooth.cpp,1111,19
oledScrollInit,,ho/OLED_Utils.cpp,857,19
isBLEConnected,,ho/System_Debug.cpp,291,19
resolveDeviceNameOrMac,,ho/System_ESPNow.cpp,6984,19
resolveDeviceNameOrMac,,ho/System_ESPNow.h,1424,19
getStats,,ho/System_ESPNow_Tx.cpp,230,19
__capture_mem_before,,ho/System_MemUtil.h,32,19
getSettingsModules,,ho/System_Settings.cpp,1880,19
getWizardTotalPages,,ho/System_SetupWizard.cpp,688,19
getWizardPageNumber,,ho/System_SetupWizard.cpp,696,19
getStats,,ho/System_VFS.cpp,478,19
g2ShowText,,ho/G2_Glasses.cpp,7724,20
probeFooter,,ho/G2_Glasses.cpp,12569,20
sessionFindByPeer,,ho/System_ESPNow_Sessions.cpp,37,20
unlockMN,,ho/System_ESPSR.cpp,1470,20
appendLineWithCap,,ho/System_Filesystem.cpp,1574,20
instance,,ho/System_MemUtil.h,314,20
EspNowTxGuard,EspNowTxGuard,ho/System_Mutex.cpp,277,20
exists,,ho/System_VFS.cpp,367,20
logAuthAttempt,,ho/WebServer_Server.cpp,1434,20
isSensorConnected,,ho/System_I2C.cpp,254,21
i2cPingAddress,,ho/System_I2C.h,259,21
isInQueue,,ho/System_I2C.h,321,21
isInQueue,I2CDeviceManager,ho/System_I2C_Manager.cpp,557,21
enqueueDeviceStart,,ho/System_I2C.h,311,22
enqueueDeviceStart,I2CDeviceManager,ho/System_I2C_Manager.cpp,513,22
wizardNextPage,,ho/System_SetupWizard.cpp,803,22
oledSetBootProgress,,ho/OLED_Utils.cpp,6183,23
isPaired,,ho/System_BondedPeer.cpp,66,23
tzOffsetMinutes,,ho/System_Clock.cpp,31,23
espnowAckErr,,ho/System_ESPNow.cpp,12216,23
webEspnowSendChunk,,ho/WebPage_ESPNow.cpp,46,23
appendRaw,CompactJson,ho/BLE_Events.cpp,43,24
eventName,,ho/G2_HijackFsm.cpp,52,24
oledKeyboardInit,,ho/OLED_Utils.cpp,1308,24
oledMarkDirty,,ho/OLED_Utils.cpp,2676,24
oledMenuBack,,ho/OLED_Utils.cpp,5191,24
isSelfMac,,ho/System_ESPNow.h,1168,24
executeUnifiedWebCommand,,ho/System_Utils.cpp,3992,24
streamPageWithContent,,ho/WebServer_Server.cpp,1122,24
streamChunkC,,ho/WebServer_Utils.cpp,429,24
displayTestExitToPicker,,ho/G2_Page_TestSuite.cpp,1594,25
append,OLEDConsoleBuffer,ho/OLED_Utils.cpp,2160,25
formatMacAddressBuf,,ho/System_ESPNow.cpp,6934,25
isBondSynced,,ho/System_ESPNow.cpp,11665,25
isFeatureCompiled,,ho/System_FeatureRegistry.cpp,391,25
writeSettingsJson,,ho/System_Settings.cpp,1011,25
webEspnowSendChunkf,,ho/WebPage_ESPNow.cpp,50,25
append,WebMirrorBuf,ho/WebServer_Utils.cpp,52,25
append,WebMirrorBuf,ho/WebServer_Utils.cpp,96,25
getEspNowDeviceName,,ho/System_ESPNow.cpp,7378,26
meshEnabled,,ho/System_ESPNow.h,1143,26
peerIdentityFindByMac,,ho/System_ESPNow_Identity.cpp,458,26
unlockThermalCache,,ho/System_I2C.cpp,911,26
getQueuePosition,,ho/System_I2C.h,326,26
getQueuePosition,I2CDeviceManager,ho/System_I2C_Manager.cpp,574,26
g2SetHijackPage,,ho/G2_Glasses.cpp,10298,27
probeTearDownActiveContainer,,ho/G2_Glasses.cpp,12412,27
i2cDeviceTransactionVoid,,ho/HAL_Display.cpp,173,27
i2cDeviceTransactionVoid,,ho/OLED_Utils.cpp,6212,27
i2cDeviceTransactionVoid,,ho/OLED_Utils.cpp,6321,27
i2cDeviceTransactionVoid,,ho/OLED_Utils.cpp,6437,27
i2cDeviceTransactionVoid,,ho/OLED_Utils.cpp,6449,27
i2cDeviceTransactionVoid,,ho/OLED_Utils.cpp,6475,27
i2cDeviceTransactionVoid,,ho/OLED_Utils.cpp,6485,27
i2cDeviceTransactionVoid,,ho/System_I2C.h,75,27
flush,OLEDMapRenderer,ho/System_Maps.cpp,1817,27
getClientIP,,ho/WebServer_Utils.cpp,199,27
getClientIP,,ho/WebServer_Utils.cpp,225,27
i2cDeviceTransactionVoid,,ho/i2csensor_pa1010d.cpp,153,27
i2cDeviceTransactionVoid,,ho/i2csensor_pca9685.cpp,106,27
i2cDeviceTransactionVoid,,ho/i2csensor_pca9685.cpp,222,27
i2cDeviceTransactionVoid,,ho/i2csensor_pca9685.cpp,255,27
i2cDeviceTransactionVoid,,ho/i2csensor_pca9685.cpp,266,27
i2cDeviceTransactionVoid,,ho/i2csensor_rda5807.cpp,149,27
i2cDeviceTransactionVoid,,ho/i2csensor_rda5807.cpp,200,27
i2cDeviceTransactionVoid,,ho/i2csensor_rda5807.cpp,253,27
i2cDeviceTransactionVoid,,ho/i2csensor_rda5807.cpp,556,27
i2cDeviceTransactionVoid,,ho/i2csensor_rda5807.cpp,585,27
i2cDeviceTransactionVoid,,ho/i2csensor_rda5807.cpp,636,27
i2cDeviceTransactionVoid,,ho/i2csensor_rda5807.cpp,662,27
i2cDeviceTransactionVoid,,ho/i2csensor_rda5807.cpp,690,27
i2cDeviceTransactionVoid,,ho/i2csensor_seesaw.cpp,315,27
i2cDeviceTransactionVoid,,ho/i2csensor_seesaw.cpp,333,27
i2cDeviceTransactionVoid,,ho/i2csensor_seesaw.cpp,369,27
updateParentDebugFlag,,ho/System_Debug.h,463,28
getFeatureById,,ho/System_FeatureRegistry.cpp,378,28
notifyWeb,,ho/System_Notifications.cpp,153,28
secureClearString,,ho/System_Utils.cpp,143,28
webBondSendChunk,,ho/WebPage_Bond.cpp,44,29
httpd_query_key_value,,ho/WebPage_Sensors.cpp,590,29
writeBackRow,,ho/G2_Page_Settings.cpp,102,30
writeBackRow,,ho/G2_Page_TestSuite.cpp,710,30
clear,,ho/System_ESPNow.h,225,30
PeerMessageHistory,,ho/System_ESPNow.h,595,30
g2PbSkipField,,ho/System_G2_Protocol.cpp,186,30
clear,OffscreenMapRenderer,ho/System_Maps.cpp,1380,30
drawPixel,OffscreenMapRenderer,ho/System_Maps.cpp,1385,30
clear,OLEDMapRenderer,ho/System_Maps.cpp,1616,30
waitForSerialInputBlocking,,ho/System_Utils.cpp,713,30
clear,WebMirrorBuf,ho/WebServer_Utils.cpp,43,30
init,OLEDConsoleBuffer,ho/OLED_Utils.cpp,2141,31
init,,ho/System_ESPNow_Tx.cpp,143,31
init,I2CDevice,ho/System_I2C_Manager.cpp,661,31
init,ImageManager,ho/System_ImageManager.cpp,41,31
tensorFileSize,,ho/System_LLM_Model.cpp,188,31
init,,ho/System_VFS.cpp,193,31
init,WebMirrorBuf,ho/WebServer_Utils.cpp,31,31
appendf,,ho/System_VFS.cpp,27,32
i2c,,ho/System_I2C_Manager.h,284,33
open,,ho/System_VFS.cpp,382,33
first_,,ho/BLE_Events.cpp,29,34
g2GetHijackPage,,ho/G2_Glasses.cpp,10295,34
setLlmError,,ho/System_LLM.cpp,207,34
fsLock,,ho/System_Mutex.cpp,102,34
pickEvenAIArm,,ho/G2_Glasses.cpp,10733,35
registerSettingsModule,,ho/System_Settings.cpp,1681,35
oledKeyboardReset,,ho/OLED_Utils.cpp,1335,36
formatMacAddress,,ho/System_ESPNow.cpp,6943,36
wizardPrevPage,,ho/System_SetupWizard.cpp,843,36
readText,,ho/System_Utils.cpp,782,36
remove,,ho/System_VFS.cpp,412,36
isAdminUser,,ho/System_User.cpp,258,37
oledConfirmRequest,,ho/OLED_Utils.cpp,1999,38
isSDAvailable,,ho/System_VFS.cpp,268,38
streamEndHtml,,ho/WebServer_Utils.cpp,608,38
removeGuarded,,ho/System_VFS.cpp,814,40
ReceivedTextMessage,,ho/System_ESPNow.h,565,41
appendPromptTo,,ho/System_SetupWizardMode.cpp,313,41
sendEnvelope,,ho/G2_Glasses.cpp,5371,43
FileManager,FileManager,ho/System_FileManager.cpp,23,43
g2PbEndNested,,ho/System_G2_Protocol.cpp,142,43
fsUnlock,,ho/System_Mutex.cpp,108,43
strncasecmp,,ho/WebPage_LLM.cpp,138,44
__attribute__,,ho/G2_Glasses.cpp,991,46
__attribute__,,ho/System_Automation.cpp,188,46
parseMacAddress,,ho/System_ESPNow.cpp,6948,47
sensorStatusBumpWith,,ho/System_I2C.cpp,2302,47
normalizePhrase,,ho/System_ESPSR.cpp,576,50
normalizePhrase,,ho/System_ESPSR.cpp,600,50
normalizePhrase,,ho/System_ESPSR.cpp,648,50
normalizePhrase,,ho/System_ESPSR.cpp,783,50
normalizePhrase,,ho/System_ESPSR.cpp,866,50
